episode,reward,autonomy,skill,difficulty,frustration,performance,help_dependency
609,313,0.8837612152438483,3,2,1,2,0
610,364,0.8835239868759421,3,3,1,2,0
611,395,0.8833812790440363,3,3,0,2,0
612,203,0.8831381215469614,3,3,2,2,1
613,290,0.8828824853272141,3,3,0,2,1
614,240,0.8826173165895572,3,3,0,2,1
615,207,0.8822856640126688,3,3,0,2,0
616,338,0.8822832052689352,3,3,0,2,0
617,313,0.8822317671809257,3,3,0,2,0
618,210,0.882144420131291,3,3,0,0,0
619,345,0.8820600183462194,3,3,0,2,0
620,346,0.8820092439173279,3,3,0,2,0
621,390,0.8821097523826102,3,3,0,2,0
622,258,0.8820334564414513,3,3,0,2,0
623,221,0.8818706346796235,3,2,2,2,0
624,350,0.8819402338674751,3,2,0,2,0
625,332,0.8819510507653723,3,1,0,2,0
626,220,0.8818272095332671,3,3,0,2,0
627,241,0.8818052502263029,3,2,2,2,1
628,295,0.8814594896949357,3,3,0,2,1
629,227,0.8811323996906951,3,3,0,2,0
630,194,0.8811362856162033,3,0,1,0,0
631,482,0.8812971213159698,3,2,0,2,0
632,275,0.8813639086164115,3,2,2,0,1
633,392,0.8814659775319295,3,3,0,2,0
634,426,0.8816154207002431,3,3,0,2,0
635,375,0.8817492761028786,3,3,0,2,0
636,277,0.8818201148203274,3,3,2,2,1
637,276,0.881873381172774,3,2,1,2,0
638,418,0.8820212811056001,3,2,1,2,0
639,357,0.8821537419573315,3,3,0,2,0
640,457,0.8822684246112238,3,3,0,2,0
641,418,0.8823678325809038,3,2,1,2,0
642,175,0.8823702954440089,3,3,2,0,0
643,279,0.8823603687023864,3,3,0,2,0
644,395,0.88256795932944,3,3,0,2,0
645,385,0.8827377956718672,3,3,0,2,0
646,268,0.8828210067844878,3,2,2,2,0
647,368,0.8829849498327759,3,3,0,2,0
648,33,0.8829156223893067,3,3,0,0,0
649,457,0.8830838510611684,3,3,0,2,0
650,355,0.8832417582417582,3,3,0,2,0
651,286,0.8832599118942731,3,3,0,2,0
652,397,0.8834170020329419,3,1,0,2,0
653,342,0.8835542667771333,3,2,1,2,0
654,328,0.8835766574300012,3,3,0,2,0
655,435,0.8836815591708647,3,3,0,2,0
656,428,0.8838177695320553,3,3,0,2,0
657,485,0.8839678946285244,3,3,0,2,0
658,474,0.8840353400452023,3,3,0,2,0
659,490,0.884225641025641,3,3,0,2,0
660,547,0.8843476124170694,3,3,1,2,0
661,373,0.8844313581155686,3,3,0,2,0
662,466,0.8845337252980565,3,2,0,2,0
663,388,0.8846624266144814,3,3,0,2,0
664,403,0.8847500407099821,3,2,0,2,1
665,455,0.8848874075278432,3,3,0,2,0
666,365,0.8849697609286845,3,3,0,2,0
667,457,0.8851469098277609,3,3,1,2,0
668,436,0.8852021203415207,3,2,0,2,0
669,478,0.8853425985778927,3,2,2,2,0
670,466,0.8853351617326772,3,3,0,2,0
671,306,0.8854024007089342,3,2,2,2,1
672,237,0.8855189058728882,3,3,1,2,0
673,404,0.8856534661418588,3,3,1,2,0
674,360,0.8857337664942044,3,3,1,2,1
675,298,0.8857245854361933,3,1,0,2,0
676,349,0.88588,3,2,0,2,0
677,425,0.8860132598450355,3,3,0,2,0
678,539,0.8862041467304625,3,3,0,2,0
679,202,0.8861762714564498,3,2,2,2,0
680,344,0.8862596937760986,3,3,0,2,0
681,371,0.886400635298789,3,3,0,2,0
682,334,0.8865014866204163,3,3,0,2,0
683,372,0.8866505718921914,3,3,0,2,0
684,427,0.8868520859671302,3,3,0,2,0
685,432,0.8870528848049848,3,3,0,2,0
686,437,0.887257410542062,3,3,0,2,0
687,338,0.8873560507801753,3,3,0,2,0
688,311,0.8873278128801853,3,3,0,2,0
689,390,0.8874519946704287,3,3,0,2,0
690,320,0.8875802159962436,3,3,1,2,1
691,375,0.8877602844083291,3,2,1,2,0
692,396,0.8879095163806552,3,2,0,2,0
693,377,0.8880408115580825,3,1,2,2,0
694,522,0.888193445554562,3,3,1,2,0
695,283,0.8883022091082036,3,3,0,2,0
696,1,0.8882250242483026,3,3,0,0,0
697,148,0.8882257189365166,3,3,0,2,0
698,90,0.8879640741744416,3,3,0,0,0
699,217,0.8879393681605506,3,3,0,2,0
700,256,0.8879576703228796,3,2,1,0,1
701,272,0.8879117488235748,3,3,0,2,1
702,254,0.8878659476117103,3,3,1,2,1
703,320,0.887927054478301,3,2,2,0,0
704,305,0.8878558530869415,3,2,0,2,0
705,236,0.8878827411557056,3,3,0,2,1
706,408,0.8879310344827587,3,3,0,2,0
707,440,0.8880217299820192,3,3,0,2,0
708,337,0.887980438603194,3,3,2,2,0
709,500,0.8880793438870875,3,2,0,2,0
710,268,0.8880972338642079,3,3,2,0,0
711,402,0.8882124648048094,3,2,0,2,0
712,408,0.888327380500038,3,2,1,2,0
713,398,0.8884419822417849,3,3,2,2,1
714,523,0.8885773820799394,3,3,1,2,1
715,314,0.8886408354775238,3,2,2,2,0
716,377,0.8887545344619106,3,2,0,2,0
717,444,0.8889140442230775,3,3,0,2,0
718,453,0.8890354182366239,3,2,0,2,0
719,408,0.8891146480039132,3,2,0,2,0
720,255,0.8891018414130026,3,3,0,2,0
721,327,0.8892433568533253,3,3,0,2,0
722,448,0.8894009216589862,3,3,0,2,0
723,332,0.8894833327097909,3,3,0,2,0
724,485,0.8896317322775827,3,3,0,2,0
725,242,0.8895520161139916,3,3,0,2,0
726,300,0.8895924905013782,3,3,0,2,0
727,420,0.8897690505411134,3,2,0,2,0
728,221,0.889776357827476,3,3,1,2,0
729,314,0.8898783021668151,3,3,1,2,0
730,363,0.889996294924046,3,1,0,2,0
731,447,0.8901550186836361,3,1,0,2,0
732,375,0.8902844477281123,3,2,2,2,0
733,441,0.8904256103857786,3,3,1,2,0
734,262,0.8904563704003831,3,3,0,2,0
735,308,0.8906094824732409,3,3,0,2,0
736,450,0.8907822254865957,3,3,0,2,0
737,417,0.8909544237890954,3,3,0,2,0
738,402,0.8910894713720896,3,3,0,2,0
739,71,0.8911039578608531,3,2,2,0,1
740,249,0.8910525738920756,3,3,0,2,0
741,299,0.8910822447639203,3,3,0,2,0
742,253,0.8910714285714286,3,3,0,2,0
743,274,0.891137397634213,3,1,1,2,0
744,357,0.8910049064146829,3,3,0,2,0
745,329,0.890961887477314,3,3,0,2,0
746,277,0.8910079767947788,3,3,0,2,0
747,424,0.8911177897671724,3,2,1,2,0
748,328,0.8911754068716095,3,2,0,2,0
749,395,0.8912525281710488,3,3,0,2,0
750,386,0.8913537495941998,3,2,1,2,0
751,415,0.8914265129682997,3,3,2,2,1
752,386,0.8914232263635056,3,2,0,2,0
753,352,0.891380115698322,3,3,0,2,0
754,250,0.891365202411714,3,3,0,2,1
755,395,0.8914570343295348,3,3,0,2,0
756,460,0.8915602304032056,3,3,0,2,0
757,376,0.8916476136038868,3,3,0,2,0
758,462,0.8918253798416435,3,3,0,2,0
759,275,0.8917821394222206,3,3,0,2,0
760,332,0.8918418899206604,3,2,0,2,0
761,433,0.89197541827999,3,3,0,2,0
762,214,0.8918851790086222,3,3,1,2,0
763,326,0.8918813565328325,3,3,0,2,0
764,397,0.8919990091652217,3,2,0,2,0
765,530,0.8921669081016147,3,3,0,2,0
766,230,0.8921752020612007,3,1,0,2,0
767,409,0.8922100810715544,3,3,0,2,0
768,240,0.8922296940464035,3,3,2,2,0
769,156,0.8922303119833984,3,2,2,0,1
770,272,0.8922612147398742,3,3,0,2,0
771,245,0.8921479194442495,3,3,1,2,0
772,475,0.8922715807174888,3,3,0,2,0
773,555,0.8923948786119079,3,3,0,2,0
774,348,0.892417889587701,3,3,0,2,0
775,384,0.8924408459551895,3,3,0,2,0
776,522,0.892590785530076,3,3,1,2,0
777,525,0.8927403076494745,3,3,0,2,0
778,326,0.8927553361607453,3,3,1,2,0
779,392,0.8928509426756015,3,2,1,2,0
780,405,0.8929500294760204,3,3,1,2,0
781,387,0.8930451648656137,3,3,0,2,0
782,371,0.8930708824852112,3,3,1,2,0
783,386,0.8930693753454948,3,3,1,2,0
784,453,0.8931405700089711,3,3,0,2,0
785,495,0.8932497157230971,3,3,1,2,0
786,286,0.8931951949884693,3,3,1,1,0
787,231,0.8931715032320175,3,2,1,2,0
788,401,0.893245888129657,3,3,1,2,0
789,160,0.8931462678375411,3,2,1,2,0
790,332,0.8932131967522011,3,3,0,2,0
791,315,0.8932493926848462,3,3,1,2,1
792,406,0.8932818480043739,3,3,0,2,0
793,369,0.8933715611987166,3,1,1,2,0
794,427,0.8934719618203512,3,3,2,1,1
795,371,0.8934967654068777,3,3,0,2,0
796,383,0.8934947461488761,3,3,0,2,0
797,383,0.8935303107488538,3,3,0,2,1
798,393,0.8935318658209815,3,2,1,2,0
799,477,0.8936761169257866,3,3,0,2,0
800,370,0.8937041171893502,3,3,0,2,0
801,347,0.8937924509174467,3,3,2,2,0
802,-47,0.8937147488939174,3,3,2,0,1
803,243,0.8936643951150395,3,3,0,2,0
804,470,0.8938041171119572,3,3,0,2,0
805,416,0.8939026852412679,3,3,0,2,0
806,380,0.8939638367950528,3,2,1,2,0
807,341,0.8939948306535531,3,3,0,2,0
808,427,0.8941263242590854,3,3,1,2,0
809,348,0.8941570400133936,3,3,0,2,0
810,318,0.8941947565543071,3,2,1,2,0
811,385,0.8943062280848222,3,3,0,2,0
812,369,0.894317348095778,3,3,0,2,0
813,368,0.8943985613427468,3,3,0,2,0
814,260,0.8942659482471895,3,3,0,2,0
815,237,0.8943154257616532,3,3,1,2,0
816,168,0.8941918353800199,3,1,2,0,2
817,428,0.8940774864945481,3,3,0,2,0
818,331,0.8939895412722579,3,3,0,2,1
819,333,0.8939208621202605,3,3,0,2,0
820,430,0.8938663673577182,3,2,0,2,0
821,313,0.8938534590780188,3,3,0,2,0
822,344,0.8938805085303998,3,3,1,2,1
823,560,0.893997697747081,3,3,0,2,0
824,308,0.8940105792292276,3,3,0,2,0
825,435,0.8940477752985956,3,3,0,2,0
826,342,0.8941330711242216,3,3,0,2,0
827,117,0.8941438490763789,3,3,2,2,1
828,290,0.8941565240151813,3,3,0,2,0
829,251,0.8941330282725936,3,2,0,2,0
830,418,0.8942386159621348,3,3,0,2,0
831,383,0.8943301490006846,3,2,0,2,0
832,295,0.8943751424942188,3,3,0,2,0
833,468,0.8944766118014443,3,2,0,2,0
834,529,0.894584673358672,3,3,0,2,0
835,266,0.894593366651522,3,3,0,2,0
836,477,0.8946362015880732,3,2,1,2,0
837,363,0.8946584655228229,3,3,0,2,0
838,463,0.8947266319635294,3,1,1,2,0
839,334,0.8946552559341192,3,2,0,2,0
840,393,0.8946842139216825,3,2,0,2,0
841,445,0.8947809278350516,3,2,0,2,0
842,533,0.8948587606975098,3,3,0,2,0
843,439,0.8948907455012853,3,3,0,2,0
844,388,0.8950121966876364,3,3,0,2,0
845,386,0.8950658843897278,3,2,2,2,1
846,214,0.8950706255405015,3,3,0,2,0
847,286,0.8951527755559111,3,3,2,2,0
848,519,0.8952581799591002,3,2,2,2,0
849,450,0.8953247167703845,3,3,1,2,0
850,452,0.8954229616880219,3,3,1,2,0
851,290,0.8954824742924453,3,3,2,2,1
852,285,0.8955418468583057,3,2,1,2,0
853,230,0.8956096321240231,3,2,2,0,1
854,297,0.8956237504363556,3,3,0,2,0
855,358,0.8956893819334389,3,3,0,2,0
856,323,0.895751551221983,3,3,0,2,0
857,383,0.8958017197774406,3,3,0,2,0
858,342,0.8959017428643596,3,3,1,2,0
859,214,0.8959752712591471,3,2,2,0,1
860,450,0.8960879425475621,3,3,0,2,0
861,262,0.8961394456155807,3,3,2,1,0
862,214,0.8960520525554787,3,3,0,0,0
863,336,0.8960504834861234,3,3,0,2,0
864,195,0.8957634293957164,3,3,0,2,1
865,302,0.89561213943437,3,3,0,2,0
866,459,0.8957394894894894,3,2,0,2,0
867,416,0.8958600218715825,3,3,0,2,0
868,281,0.8958983643401174,3,3,1,2,0
869,475,0.8959937646141855,3,1,2,0,1
870,451,0.8959955159743415,3,3,2,2,0
871,56,0.8958800099576799,3,3,0,1,0
872,295,0.8958870892529611,3,3,1,2,0
873,415,0.8959756551981121,3,3,0,2,0
874,411,0.8960019850500915,3,3,1,2,0
875,454,0.8960346964064436,3,2,1,2,0
876,514,0.8961665790043625,3,2,1,2,0
877,396,0.896164900027813,3,3,0,2,0
878,438,0.8962526237807137,3,3,0,2,0
879,415,0.8963401473807542,3,3,0,2,0
880,480,0.8964062451883102,3,3,0,2,0
881,458,0.8964689960629921,3,3,0,2,0
882,381,0.896491335873172,3,3,0,2,0
883,288,0.8965316144874156,3,2,0,2,0
884,380,0.8966458180034339,3,1,0,2,0
885,325,0.8966552315608919,3,3,0,2,0
886,285,0.89667411192363,3,0,0,2,1
887,145,0.896514827269948,3,3,0,0,0
888,260,0.8964938000122167,3,3,0,2,0
889,469,0.8965864372654891,3,3,2,2,0
890,322,0.8966021636446747,3,2,0,2,0
891,354,0.8966210045662101,3,3,1,2,0
892,365,0.8967100462174653,3,3,0,2,0
893,39,0.8967120457031725,3,1,0,0,1
894,470,0.8968437025796662,3,3,0,2,0
895,237,0.8968528288157177,3,2,0,2,0
896,244,0.8967501590089954,3,2,1,2,0
897,391,0.8967905865271182,3,3,0,2,0
898,390,0.8968611220204827,3,2,0,2,0
899,258,0.8968972594470602,3,3,1,2,0
900,215,0.8968459775660355,3,3,0,2,0
901,350,0.8969100108420672,3,3,0,2,0
902,295,0.8970216606498195,3,2,1,2,0
903,343,0.8971361601105869,3,3,2,2,0
904,317,0.8972173025545582,3,3,2,0,1
905,322,0.8972982698131878,3,3,0,2,0
906,271,0.8973130036245993,3,2,0,2,0
907,220,0.8973514888523119,3,3,0,2,1
908,330,0.897414437303841,3,3,0,2,0
909,328,0.8975040305726398,3,3,0,2,0
910,349,0.8976262897357905,3,3,0,2,0
911,-94,0.8975467254896116,3,3,0,0,0
912,189,0.8975160829163689,3,3,0,2,0
913,355,0.8976052357578462,3,3,0,2,0
914,198,0.8976401355287404,3,1,2,0,1
915,282,0.8975447555146513,3,3,0,2,0
916,362,0.8974290543545947,3,3,0,2,0
917,282,0.8972984181527341,3,2,0,2,0
918,396,0.8971301775147928,3,3,1,2,0
919,270,0.8971357630575507,3,2,0,2,0
920,493,0.8971717052432687,3,3,0,2,0
921,343,0.8971069627532513,3,2,1,2,0
922,386,0.8970748519751377,3,3,1,2,0
923,383,0.8970428130057378,3,2,1,2,0
924,439,0.8969905366484453,3,3,0,2,0
925,312,0.8969232575891022,3,3,0,2,1
926,385,0.896891495601173,3,3,1,2,1
927,348,0.8968012185833968,3,3,0,2,0
928,248,0.8967747600093655,3,2,1,0,0
929,261,0.8966727091982925,3,2,0,2,0
930,419,0.8967027832131071,3,3,0,2,1
931,429,0.8967066304950264,3,3,0,2,0
932,339,0.8966401491971909,3,3,0,2,1
933,432,0.8966761743989755,3,2,0,2,0
934,232,0.8966439830163438,3,3,1,2,0
935,276,0.8964906164662134,3,2,1,2,0
936,245,0.8964156145697286,3,3,0,2,0
937,312,0.8964017512830178,3,3,1,2,0
938,461,0.8963280435538051,3,2,0,2,0
939,225,0.89618166039919,3,2,1,2,0
940,280,0.8961571800057787,3,3,0,2,0
941,324,0.8962740627435135,3,2,1,2,0
942,376,0.8963390025944076,3,3,1,2,0
943,436,0.8963948398986409,3,2,1,2,0
944,391,0.8963355002013461,3,2,2,2,1
945,345,0.896296083445878,3,3,1,2,0
946,368,0.8962082723384712,3,2,0,2,1
947,389,0.8961839502279308,3,3,0,2,0
948,326,0.8961823753472521,3,3,0,2,0
949,447,0.8961837738871724,3,3,1,2,0
950,273,0.8962245277087084,3,3,0,2,0
951,416,0.8962229137522483,3,3,1,2,0
952,248,0.896226145990815,3,3,0,2,0
953,364,0.8962156616892739,3,3,0,0,1
954,369,0.8962051982805249,3,3,0,2,0
955,552,0.8962183679272107,3,3,0,2,0
956,366,0.8962363300667519,3,3,1,2,0
957,421,0.8962885193802849,3,3,1,2,0
958,339,0.8962213340136633,3,3,0,2,0
959,326,0.8962646200900569,3,3,0,2,0
960,314,0.8962600430010185,3,2,0,2,0
961,447,0.8963607594936709,3,2,1,2,0
962,393,0.8964495371415669,3,3,0,2,0
963,435,0.8965750528541226,3,3,0,2,0
964,311,0.8965730859122012,3,3,0,2,0
965,469,0.8967010715189695,3,3,0,2,0
966,393,0.8967919546041913,3,2,1,2,1
967,489,0.8969077950502273,3,2,0,2,0
968,448,0.8969895728220653,3,3,0,2,0
969,455,0.8970489416508007,3,3,0,2,0
970,69,0.8969473124597779,3,3,1,2,0
971,405,0.8970374510899944,3,3,0,2,0
972,323,0.8970485577862787,3,3,1,2,0
973,368,0.8971183083661115,3,2,0,2,0
974,360,0.8971850613154961,3,3,2,1,0
975,188,0.8971538375849393,3,3,0,2,0
976,292,0.8971312501739058,3,3,2,1,1
977,224,0.8970780394228364,3,3,0,2,0
978,386,0.8971282564017108,3,2,1,2,0
979,400,0.897206114918292,3,3,0,2,0
980,212,0.8972553368450236,3,2,1,2,0
981,454,0.8973691498199945,3,2,0,2,0
982,451,0.8973720608575381,3,3,0,2,0
983,491,0.897430229345123,3,3,0,2,0
984,354,0.8974465148378192,3,3,0,2,0
985,411,0.8974960013236998,3,3,0,2,0
986,323,0.8974599151468401,3,3,0,2,0
987,331,0.8975064677712336,3,3,0,2,0
988,272,0.8974648042234932,3,1,1,2,0
989,388,0.8975253371419155,3,3,0,2,0
990,336,0.8975829240857088,3,3,0,2,0
991,274,0.8975195285733863,3,3,0,2,1
992,401,0.8975910210785656,3,3,0,2,0
993,230,0.8975796526733215,3,3,0,2,0
994,238,0.8975788380608843,3,2,2,0,1
995,269,0.8975591110140337,3,2,1,2,0
996,413,0.8976380100370936,3,3,0,2,0
997,292,0.8976972339555798,3,2,0,2,0
998,482,0.897805847443785,3,2,2,2,0
999,303,0.8977671407979548,3,3,0,2,1
1000,417,0.8977939578352532,3,3,0,2,0
1001,351,0.8977824824254268,3,3,0,1,0
1002,474,0.8978933383943822,3,3,0,2,0
1003,568,0.8979851595082056,3,3,0,2,0
1004,440,0.8980629801969484,3,2,0,2,0
1005,401,0.8981081081081081,3,3,1,2,0
1006,473,0.8981883960150112,3,3,0,2,0
1007,420,0.8982872555630479,3,3,1,2,0
1008,317,0.8983265515104153,3,3,1,2,0
1009,382,0.8984091092626989,3,3,0,2,0
1010,321,0.8984185896401484,3,2,1,0,0
1011,264,0.8984198645598194,3,2,1,2,0
1012,372,0.8984807000590541,3,3,1,2,0
1013,286,0.8984982569053366,3,3,2,2,0
1014,263,0.8985666443402546,3,1,2,0,1
1015,421,0.8986244179200342,3,3,1,2,1
1016,430,0.8987006737247353,3,2,1,2,0
1017,445,0.8987287682939857,3,3,0,2,0
1018,350,0.898769977854265,3,3,0,2,0
1019,386,0.8988138078102093,3,3,0,2,0
1020,471,0.8988416988416988,3,3,0,2,0
1021,425,0.8989385757229124,3,3,0,2,0
1022,370,0.8989555372471896,3,3,1,2,0
1023,374,0.8990228877914078,3,3,1,2,0
1024,393,0.8990927900684387,3,2,0,2,0
1025,510,0.8991732471249139,3,3,2,2,0
1026,328,0.8991819120489264,3,2,0,2,0
1027,361,0.8991958948315082,3,3,1,2,0
1028,379,0.8992760133171273,3,3,0,2,0
1029,318,0.8993083056127568,3,2,0,2,0
1030,478,0.8993591265131735,3,3,0,2,0
1031,468,0.8994071927282308,3,2,1,2,0
1032,436,0.8994525163192251,3,3,0,2,0
1033,483,0.8995030369961348,3,2,0,2,0
1034,488,0.8995560925638938,3,3,0,2,0
1035,558,0.8996379093198993,3,3,2,2,0
1036,427,0.8996068152031454,3,3,1,2,0
1037,124,0.8995860840406581,3,2,2,0,1
1038,264,0.8996152134649111,3,3,1,2,0
1039,385,0.8996783220440934,3,3,0,2,0
1040,515,0.899757034250333,3,3,0,2,0
1041,333,0.8997676907415625,3,2,0,2,0
1042,377,0.8997574777687954,3,3,1,2,0
1043,535,0.8998176608491795,3,3,0,2,0
1044,485,0.8999193317546644,3,3,1,2,0
1045,424,0.8999142121818702,3,3,0,2,0
1046,334,0.8999272765051166,3,3,2,2,0
1047,295,0.8999584782270202,3,1,1,2,0
1048,474,0.8999818525911907,3,3,0,2,0
1049,389,0.8999715092335984,3,3,2,2,1
1050,393,0.9000388148531505,3,2,0,2,0
1051,336,0.9000723925745902,3,3,2,2,0
1052,234,0.9000826617069643,3,1,1,2,0
1053,442,0.900165144243175,3,3,0,2,0
1054,409,0.9002139561261052,3,2,0,2,0
1055,241,0.9001880328671149,3,3,0,2,0
1056,317,0.9001698579369981,3,2,0,2,0
1057,413,0.9002134060113645,3,2,0,2,0
1058,299,0.9001721170395869,3,0,0,2,0
1059,450,0.9002591670729517,3,2,0,2,0
1060,393,0.9003076134324532,3,3,1,2,0
1061,312,0.9003432025407233,3,3,0,2,0
1062,373,0.9003352012486886,3,3,0,2,0
1063,358,0.9003374060630847,3,3,0,2,0
1064,392,0.9004162091770294,3,3,1,2,0
1065,339,0.9004412927582073,3,3,0,2,0
1066,313,0.900315971868311,3,3,1,2,0
1067,360,0.9003054989816701,3,3,0,2,0
1068,498,0.9003077236082501,3,3,1,2,0
1069,358,0.9002489963920931,3,3,1,2,0
1070,261,0.9001548577086137,3,2,1,2,0
1071,415,0.9001749980978467,3,3,1,2,0
1072,430,0.9001722914766394,3,3,2,1,1
1073,384,0.9001847960914361,3,1,1,2,0
1074,423,0.9002529084471421,3,3,0,2,0
1075,236,0.9001364532268661,3,3,0,2,0
1076,324,0.9000302938503484,3,3,0,2,0
1077,452,0.9000050438817714,3,3,0,2,0
1078,507,0.900105814773758,3,2,2,2,0
1079,482,0.9001812141347025,3,3,0,2,0
1080,421,0.9002011566507417,3,3,0,2,0
1081,322,0.9001884185403843,3,3,0,2,0
1082,189,0.9002334747571109,3,2,2,0,1
1083,321,0.9001705628574295,3,2,0,2,0
1084,343,0.9001804420831035,3,2,2,2,1
1085,352,0.9001702639090591,3,3,0,2,0
1086,415,0.9002226168738587,3,2,0,2,0
1087,560,0.9003023412708329,3,3,1,2,0
1088,248,0.9002272103068587,3,3,0,2,0
1089,284,0.9002295294645976,3,3,0,2,0
1090,425,0.900319058776609,3,3,0,2,0
1091,346,0.9003436426116839,3,3,0,2,0
1092,255,0.9003309033911377,3,3,0,2,0
1093,301,0.9003579952267303,3,1,2,0,1
1094,452,0.9003551647914959,3,2,0,2,0
1095,540,0.9004317189360858,3,2,0,2,0
1096,398,0.9004486750452393,3,3,0,2,0
1097,448,0.9005175957799847,3,3,0,2,0
1098,334,0.9005270581248608,3,3,0,2,0
1099,246,0.9005266671611898,3,1,1,0,0
1100,358,0.9005855177014107,3,3,0,2,0
1101,399,0.9005973538704581,3,3,2,2,0
1102,255,0.9005524861878453,3,2,1,2,1
1103,259,0.9005618808221204,3,2,2,2,0
1104,329,0.9005737079260335,3,2,1,2,0
1105,383,0.9004944527809894,3,3,0,2,0
1106,302,0.900464499004645,3,2,0,2,0
1107,401,0.900498367417082,3,3,0,2,0
1108,363,0.9004709114097911,3,3,0,2,0
1109,206,0.9003945981716135,3,3,0,2,0
1110,255,0.9002620172882435,3,3,0,2,0
1111,406,0.9002348566395929,3,3,0,2,0
1112,69,0.9001882778687923,3,3,1,0,1
1113,328,0.9002223253768538,3,3,0,2,0
1114,278,0.9001147264871726,3,3,0,2,0
1115,346,0.9000780259436263,3,3,0,2,0
1116,209,0.9000609087586795,3,2,0,2,1
1117,303,0.9000365096750639,3,3,1,2,0
1118,299,0.8999756809338522,3,3,0,2,0
1119,383,0.9000145786762562,3,2,0,2,0
1120,356,0.8999344548831112,3,3,0,2,0
1121,497,0.8999369452393656,3,3,2,2,0
1122,307,0.8998037267682765,3,3,0,2,0
1123,321,0.8996949447995352,3,3,1,2,0
1124,371,0.8995912048571636,3,2,0,2,1
1125,324,0.8995311291569992,3,3,1,2,0
1126,476,0.8995098630996934,3,3,0,2,1
1127,520,0.8995658465991317,3,3,0,2,0
1128,408,0.8994939759036145,3,3,0,2,0
1129,362,0.899439054337097,3,3,0,2,0
1130,540,0.8994252182487193,3,3,0,2,0
1131,260,0.899341599384852,3,3,1,2,0
1132,333,0.8993398151482415,3,2,0,2,0
1133,258,0.8992108608572593,3,3,0,2,0
1134,334,0.8991995398552461,3,3,0,2,0
1135,349,0.8991427613620038,3,3,0,2,0
1136,279,0.89900947459087,3,3,0,2,0
1137,355,0.8989411286660134,3,3,0,2,0
1138,300,0.8988656716417911,3,3,0,2,0
1139,432,0.8987737379520947,3,3,0,2,0
1140,366,0.8986723237909089,3,3,1,2,1
1141,251,0.8984972254638119,3,3,0,2,0
1142,162,0.8984482840687325,3,3,2,0,1
1143,252,0.8984780023781213,3,3,0,2,0
1144,202,0.8983344816935541,3,3,0,2,0
1145,283,0.8983099126471705,3,3,0,2,1
1146,504,0.8984160106231623,3,3,0,2,0
1147,365,0.8984412015540605,3,1,0,2,0
1148,227,0.8983925569943894,3,3,0,0,0
1149,79,0.8983247361696086,3,3,0,0,1
1150,61,0.8982569827117282,3,3,2,0,0
1151,241,0.8982345851156854,3,3,1,2,0
1152,310,0.8982642578816862,3,1,2,0,1
1153,392,0.8982562940940516,3,2,0,2,0
1154,250,0.8981915922005046,3,3,1,2,1
1155,401,0.8981673419391313,3,3,0,2,0
1156,427,0.898232483701664,3,3,0,2,0
1157,251,0.8982831608654751,3,3,1,2,0
1158,398,0.8983011020513664,3,3,1,2,1
1159,71,0.8983042885997463,3,3,0,2,0
1160,446,0.8983034939108806,3,3,1,2,0
1161,282,0.8982649472450176,3,2,0,2,0
1162,289,0.898291980037956,3,2,2,2,1
1163,236,0.8982792929884116,3,3,0,2,0
1164,416,0.8983229247070381,3,3,0,2,0
1165,472,0.8983712289393125,3,2,1,2,0
1166,195,0.8983442703346489,3,2,0,2,0
1167,256,0.8983268382610319,3,3,0,2,0
1168,346,0.8982327706798471,3,3,1,2,0
1169,272,0.898262044543845,3,3,1,0,1
1170,283,0.8981401736458648,3,3,0,2,0
1171,356,0.8981742063030584,3,3,0,2,0
1172,284,0.898096720968604,3,3,0,2,0
1173,149,0.8980516012168784,3,3,2,0,1
1174,266,0.8981088293305488,3,1,1,2,0
1175,334,0.8981754109382607,3,3,0,2,0
1176,414,0.8982768204558088,3,3,0,2,0
1177,296,0.898340777080971,3,3,1,2,0
1178,139,0.8983372262436113,3,2,2,0,1
1179,120,0.8983058682136501,3,3,0,2,0
1180,353,0.8982589017688081,3,1,0,2,0
1181,477,0.8982859252082036,3,3,0,2,0
1182,346,0.8982988336176294,3,2,1,2,0
1183,496,0.8983925199207775,3,3,0,2,0
1184,339,0.8984236566563111,3,3,1,2,0
1185,405,0.8984847439700168,3,3,0,2,0
